ArtistName,Date,PlayCount
Luciana Souza/Romero Lubambo,2023-02-01,37
Luciana Souza/Romero Lubambo,2023-03-01,27
Luciana Souza/Romero Lubambo,2023-04-01,34
Luciana Souza/Romero Lubambo,2023-05-01,38
Luciana Souza/Romero Lubambo,2023-06-01,30
Luciana Souza/Romero Lubambo,2023-07-01,27
Luciana Souza/Romero Lubambo,2023-08-01,40
Luciana Souza/Romero Lubambo,2023-09-01,31
Luciana Souza/Romero Lubambo,2023-10-01,44
Luciana Souza/Romero Lubambo,2023-11-01,38
Luciana Souza/Romero Lubambo,2023-12-01,33
Luciana Souza/Romero Lubambo,2024-01-01,39
Luciana Souza/Romero Lubambo,2024-02-01,27
Luciana Souza/Romero Lubambo,2024-03-01,26
Luciana Souza/Romero Lubambo,2024-04-01,26
Luciana Souza/Romero Lubambo,2024-05-01,27
Luciana Souza/Romero Lubambo,2024-06-01,42
Luciana Souza/Romero Lubambo,2024-07-01,38
Luciana Souza/Romero Lubambo,2024-08-01,44
Luciana Souza/Romero Lubambo,2024-09-01,42
Luciana Souza/Romero Lubambo,2024-10-01,34
Luciana Souza/Romero Lubambo,2024-11-01,26
Luciana Souza/Romero Lubambo,2024-12-01,25
Lulu Santos,2023-01-01,28
Lulu Santos,2023-02-01,38
Lulu Santos,2023-03-01,25
Lulu Santos,2023-04-01,38
Lulu Santos,2023-05-01,40
Lulu Santos,2023-06-01,38
Lulu Santos,2023-07-01,44
Lulu Santos,2023-08-01,27
Lulu Santos,2023-09-01,27
Lulu Santos,2023-10-01,33
Lulu Santos,2023-11-01,30
Lulu Santos,2023-12-01,37
Lulu Santos,2024-01-01,26
Lulu Santos,2024-02-01,32
Lulu Santos,2024-03-01,26
Lulu Santos,2024-04-01,28
Lulu Santos,2024-05-01,39
Lulu Santos,2024-06-01,28
Lulu Santos,2024-07-01,37
Lulu Santos,2024-08-01,36
Lulu Santos,2024-09-01,37
Lulu Santos,2024-10-01,38
Lulu Santos,2024-11-01,44
Lulu Santos,2024-12-01,42
Marcos Valle,2023-01-01,30
Marcos Valle,2023-02-01,35
Marcos Valle,2023-03-01,26
Marcos Valle,2023-04-01,43
Marcos Valle,2023-05-01,43
Marcos Valle,2023-06-01,29
Marcos Valle,2023-07-01,43
Marcos Valle,2023-08-01,26
Marcos Valle,2023-09-01,34
Marcos Valle,2023-10-01,26
Marcos Valle,2023-11-01,35
Marcos Valle,2023-12-01,42
Marcos Valle,2024-01-01,39
Marcos Valle,2024-02-01,33
Marcos Valle,2024-03-01,43
Marcos Valle,2024-04-01,33
Marcos Valle,2024-05-01,27
Marcos Valle,2024-06-01,33
Marcos Valle,2024-07-01,38
Marcos Valle,2024-08-01,43
Marcos Valle,2024-09-01,31
Marcos Valle,2024-10-01,40
Marcos Valle,2024-11-01,40
Marcos Valle,2024-12-01,25
Marillion,2023-01-01,28
Marillion,2023-02-01,28
Marillion,2023-03-01,31
Marillion,2023-04-01,32
Marillion,2023-05-01,41
Marillion,2023-06-01,29
Marillion,2023-07-01,31
Marillion,2023-08-01,44
Marillion,2023-09-01,44
Marillion,2023-10-01,28
Marillion,2023-11-01,30
Marillion,2023-12-01,31
Marillion,2024-01-01,42
Marillion,2024-02-01,29
Marillion,2024-03-01,44
Marillion,2024-04-01,27
Marillion,2024-05-01,31
Marillion,2024-06-01,38
Marillion,2024-07-01,31
Marillion,2024-08-01,29
Marillion,2024-09-01,29
Marillion,2024-10-01,26
Marillion,2024-11-01,30
Marillion,2024-12-01,39
Marisa Monte,2023-01-01,34
Marisa Monte,2023-02-01,31
Marisa Monte,2023-03-01,29
Marisa Monte,2023-04-01,25
Marisa Monte,2023-05-01,37
Marisa Monte,2023-06-01,42
Marisa Monte,2023-07-01,37
Marisa Monte,2023-08-01,42
Marisa Monte,2023-09-01,29
Marisa Monte,2023-10-01,37
Marisa Monte,2023-11-01,28
Marisa Monte,2023-12-01,41
Marisa Monte,2024-01-01,27
Marisa Monte,2024-02-01,41
Marisa Monte,2024-03-01,35
Marisa Monte,2024-04-01,44
Marisa Monte,2024-05-01,28
Marisa Monte,2024-06-01,26
Marisa Monte,2024-07-01,44
Marisa Monte,2024-08-01,40
Marisa Monte,2024-09-01,42
Marisa Monte,2024-10-01,32
Marisa Monte,2024-11-01,27
Marisa Monte,2024-12-01,33
Martin Roscoe,2023-01-01,44
Martin Roscoe,2023-02-01,30
Martin Roscoe,2023-03-01,34
Martin Roscoe,2023-04-01,34
Martin Roscoe,2023-05-01,37
Martin Roscoe,2023-06-01,41
Martin Roscoe,2023-07-01,33
Martin Roscoe,2023-08-01,41
Martin Roscoe,2023-09-01,33
Martin Roscoe,2023-10-01,33
Martin Roscoe,2023-11-01,25
Martin Roscoe,2023-12-01,26
Martin Roscoe,2024-01-01,40
Martin Roscoe,2024-02-01,25
Martin Roscoe,2024-03-01,34
Martin Roscoe,2024-04-01,42
Martin Roscoe,2024-05-01,32
Martin Roscoe,2024-06-01,35
Martin Roscoe,2024-07-01,26
Martin Roscoe,2024-08-01,32
Martin Roscoe,2024-09-01,32
Martin Roscoe,2024-10-01,41
Martin Roscoe,2024-11-01,39
Martin Roscoe,2024-12-01,41
Marvin Gaye,2023-01-01,37
Marvin Gaye,2023-02-01,43
Marvin Gaye,2023-03-01,29
Marvin Gaye,2023-04-01,36
Marvin Gaye,2023-05-01,25
Marvin Gaye,2023-06-01,29
Marvin Gaye,2023-07-01,32
Marvin Gaye,2023-08-01,37
Marvin Gaye,2023-09-01,32
Marvin Gaye,2023-10-01,35
Marvin Gaye,2023-11-01,25
Marvin Gaye,2023-12-01,37
Marvin Gaye,2024-01-01,43
Marvin Gaye,2024-02-01,27
Marvin Gaye,2024-03-01,41
Marvin Gaye,2024-04-01,29
Marvin Gaye,2024-05-01,44
Marvin Gaye,2024-06-01,32
Marvin Gaye,2024-07-01,38
Marvin Gaye,2024-08-01,28
Marvin Gaye,2024-09-01,35
Marvin Gaye,2024-10-01,44
Marvin Gaye,2024-11-01,39
Marvin Gaye,2024-12-01,43
Maurizio Pollini,2023-01-01,31
Maurizio Pollini,2023-02-01,43
Maurizio Pollini,2023-03-01,43
Maurizio Pollini,2023-04-01,35
Maurizio Pollini,2023-05-01,29
Maurizio Pollini,2023-06-01,29
Maurizio Pollini,2023-07-01,32
Maurizio Pollini,2023-08-01,34
Maurizio Pollini,2023-09-01,30
Maurizio Pollini,2023-10-01,39
Maurizio Pollini,2023-11-01,40
Maurizio Pollini,2023-12-01,41
Maurizio Pollini,2024-01-01,32
Maurizio Pollini,2024-02-01,32
Maurizio Pollini,2024-03-01,33
Maurizio Pollini,2024-04-01,26
Maurizio Pollini,2024-05-01,39
Maurizio Pollini,2024-06-01,42
Maurizio Pollini,2024-07-01,27
Maurizio Pollini,2024-08-01,41
Maurizio Pollini,2024-09-01,28
Maurizio Pollini,2024-10-01,28
Maurizio Pollini,2024-11-01,38
Maurizio Pollini,2024-12-01,33
Men At Work,2023-01-01,33
Men At Work,2023-02-01,42
Men At Work,2023-03-01,34
Men At Work,2023-04-01,28
Men At Work,2023-05-01,36
Men At Work,2023-06-01,32
Men At Work,2023-07-01,26
Men At Work,2023-08-01,37
Men At Work,2023-09-01,40
Men At Work,2023-10-01,26
Men At Work,2023-11-01,35
Men At Work,2023-12-01,34
Men At Work,2024-01-01,39
Men At Work,2024-02-01,41
Men At Work,2024-03-01,32
Men At Work,2024-04-01,42
Men At Work,2024-05-01,33
Men At Work,2024-06-01,32
Men At Work,2024-07-01,38
Men At Work,2024-08-01,42
Men At Work,2024-09-01,44
Men At Work,2024-10-01,44
Men At Work,2024-11-01,36
Men At Work,2024-12-01,43
Metallica,2023-01-01,73
Metallica,2023-02-01,76
Metallica,2023-03-01,62
Metallica,2023-04-01,66
Metallica,2023-05-01,76
Metallica,2023-06-01,71
Metallica,2023-07-01,68
Metallica,2023-08-01,74
Metallica,2023-09-01,77
Metallica,2023-10-01,72
Metallica,2023-11-01,67
Metallica,2023-12-01,73
Metallica,2024-01-01,67
Metallica,2024-02-01,73
Metallica,2024-03-01,66
Metallica,2024-04-01,71
Metallica,2024-05-01,70
Metallica,2024-06-01,70
Metallica,2024-07-01,72
Metallica,2024-08-01,77
Metallica,2024-09-01,61
Metallica,2024-10-01,74
Metallica,2024-11-01,79
Metallica,2024-12-01,77
Michael Tilson Thomas & San Francisco Symphony,2023-01-01,39
Michael Tilson Thomas & San Francisco Symphony,2023-02-01,43
Michael Tilson Thomas & San Francisco Symphony,2023-03-01,36
Michael Tilson Thomas & San Francisco Symphony,2023-04-01,37
Michael Tilson Thomas & San Francisco Symphony,2023-05-01,35
Michael Tilson Thomas & San Francisco Symphony,2023-06-01,29
Michael Tilson Thomas & San Francisco Symphony,2023-07-01,25
Michael Tilson Thomas & San Francisco Symphony,2023-08-01,27
Michael Tilson Thomas & San Francisco Symphony,2023-09-01,43
Michael Tilson Thomas & San Francisco Symphony,2023-10-01,31
Michael Tilson Thomas & San Francisco Symphony,2023-11-01,36
Michael Tilson Thomas & San Francisco Symphony,2023-12-01,39
Michael Tilson Thomas & San Francisco Symphony,2024-01-01,29
Michael Tilson Thomas & San Francisco Symphony,2024-02-01,39
Michael Tilson Thomas & San Francisco Symphony,2024-03-01,32
Michael Tilson Thomas & San Francisco Symphony,2024-04-01,34
Michael Tilson Thomas & San Francisco Symphony,2024-05-01,40
Michael Tilson Thomas & San Francisco Symphony,2024-06-01,32
Michael Tilson Thomas & San Francisco Symphony,2024-07-01,25
Michael Tilson Thomas & San Francisco Symphony,2024-08-01,36
Michael Tilson Thomas & San Francisco Symphony,2024-09-01,29
Michael Tilson Thomas & San Francisco Symphony,2024-10-01,27
Michael Tilson Thomas & San Francisco Symphony,2024-11-01,25
Michael Tilson Thomas & San Francisco Symphony,2024-12-01,28
Michele Campanella,2023-01-01,32
Michele Campanella,2023-02-01,27
Michele Campanella,2023-03-01,34
Michele Campanella,2023-04-01,26
Michele Campanella,2023-05-01,35
Michele Campanella,2023-06-01,34
Michele Campanella,2023-07-01,38
Michele Campanella,2023-08-01,31
Michele Campanella,2023-09-01,26
Michele Campanella,2023-10-01,33
Michele Campanella,2023-11-01,40
Michele Campanella,2023-12-01,37
Michele Campanella,2024-01-01,33
Michele Campanella,2024-02-01,44
Michele Campanella,2024-03-01,28
Michele Campanella,2024-04-01,34
Michele Campanella,2024-05-01,36
Michele Campanella,2024-06-01,41
Michele Campanella,2024-07-01,38
Michele Campanella,2024-08-01,38
Michele Campanella,2024-09-01,26
Michele Campanella,2024-10-01,44
Michele Campanella,2024-11-01,35
Michele Campanella,2024-12-01,40
Miles Davis,2023-01-01,43
Miles Davis,2023-02-01,30
Miles Davis,2023-03-01,43
Miles Davis,2023-04-01,29
Miles Davis,2023-05-01,28
Miles Davis,2023-06-01,39
Miles Davis,2023-07-01,28
Miles Davis,2023-08-01,44
Miles Davis,2023-09-01,34
Miles Davis,2023-10-01,27
Miles Davis,2023-11-01,29
Miles Davis,2023-12-01,30
Miles Davis,2024-01-01,32
Miles Davis,2024-02-01,31
Miles Davis,2024-03-01,34
Miles Davis,2024-04-01,30
Miles Davis,2024-05-01,38
Miles Davis,2024-06-01,28
Miles Davis,2024-07-01,37
Miles Davis,2024-08-01,44
Miles Davis,2024-09-01,41
Miles Davis,2024-10-01,31
Miles Davis,2024-11-01,28
Miles Davis,2024-12-01,38
Milton Nascimento,2023-01-01,27
Milton Nascimento,2023-02-01,29
Milton Nascimento,2023-03-01,40
Milton Nascimento,2023-04-01,44
Milton Nascimento,2023-05-01,28
Milton Nascimento,2023-06-01,26
Milton Nascimento,2023-07-01,42
Milton Nascimento,2023-08-01,43
Milton Nascimento,2023-09-01,43
Milton Nascimento,2023-10-01,41
Milton Nascimento,2023-11-01,38
Milton Nascimento,2023-12-01,43
Milton Nascimento,2024-01-01,37
Milton Nascimento,2024-02-01,36
Milton Nascimento,2024-03-01,30
Milton Nascimento,2024-04-01,28
Milton Nascimento,2024-05-01,43
Milton Nascimento,2024-06-01,40
Milton Nascimento,2024-07-01,37
Milton Nascimento,2024-08-01,28
Milton Nascimento,2024-09-01,41
Milton Nascimento,2024-10-01,25
Milton Nascimento,2024-11-01,42
Milton Nascimento,2024-12-01,44
Motörhead,2023-01-01,41
Motörhead,2023-02-01,39
Motörhead,2023-03-01,35
Motörhead,2023-04-01,37
Motörhead,2023-05-01,25
Motörhead,2023-06-01,41
Motörhead,2023-07-01,30
Motörhead,2023-08-01,28
Motörhead,2023-09-01,44
Motörhead,2023-10-01,40
Motörhead,2023-11-01,39
Motörhead,2023-12-01,39
Motörhead,2024-01-01,30
Motörhead,2024-02-01,39
Motörhead,2024-03-01,38
Motörhead,2024-04-01,35
Motörhead,2024-05-01,31
Motörhead,2024-06-01,33
Motörhead,2024-07-01,40
Motörhead,2024-08-01,29
Motörhead,2024-09-01,44
Motörhead,2024-10-01,34
Motörhead,2024-11-01,42
Motörhead,2024-12-01,27
Mônica Marianno,2023-01-01,37
Mônica Marianno,2023-02-01,35
Mônica Marianno,2023-03-01,41
Mônica Marianno,2023-04-01,37
Mônica Marianno,2023-05-01,30
Mônica Marianno,2023-06-01,41
Mônica Marianno,2023-07-01,37
Mônica Marianno,2023-08-01,43
Mônica Marianno,2023-09-01,43
Mônica Marianno,2023-10-01,34
Mônica Marianno,2023-11-01,27
Mônica Marianno,2023-12-01,38
Mônica Marianno,2024-01-01,43
Mônica Marianno,2024-02-01,29
Mônica Marianno,2024-03-01,29
Mônica Marianno,2024-04-01,44
Mônica Marianno,2024-05-01,41
Mônica Marianno,2024-06-01,34
Mônica Marianno,2024-07-01,29
Mônica Marianno,2024-08-01,28
Mônica Marianno,2024-09-01,30
Mônica Marianno,2024-10-01,28
Mônica Marianno,2024-11-01,31
Mônica Marianno,2024-12-01,31
Mötley Crüe,2023-01-01,42
Mötley Crüe,2023-02-01,27
Mötley Crüe,2023-03-01,25
Mötley Crüe,2023-04-01,28
Mötley Crüe,2023-05-01,30
Mötley Crüe,2023-06-01,33
Mötley Crüe,2023-07-01,38
Mötley Crüe,2023-08-01,36
Mötley Crüe,2023-09-01,44
Mötley Crüe,2023-10-01,28
Mötley Crüe,2023-11-01,36
Mötley Crüe,2023-12-01,34
Mötley Crüe,2024-01-01,31
Mötley Crüe,2024-02-01,27
Mötley Crüe,2024-03-01,38
Mötley Crüe,2024-04-01,34
Mötley Crüe,2024-05-01,40
Mötley Crüe,2024-06-01,40
Mötley Crüe,2024-07-01,34
Mötley Crüe,2024-08-01,37
Mötley Crüe,2024-09-01,30
Mötley Crüe,2024-10-01,36
Mötley Crüe,2024-11-01,33
Mötley Crüe,2024-12-01,37
Nirvana,2023-01-01,58
Nirvana,2023-02-01,65
Nirvana,2023-03-01,74
Nirvana,2023-04-01,72
Nirvana,2023-05-01,65
Nirvana,2023-06-01,58
Nirvana,2023-07-01,72
Nirvana,2023-08-01,55
Nirvana,2023-09-01,61
Nirvana,2023-10-01,60
Nirvana,2023-11-01,69
Nirvana,2023-12-01,72
Nirvana,2024-01-01,65
Nirvana,2024-02-01,74
Nirvana,2024-03-01,69
Nirvana,2024-04-01,70
Nirvana,2024-05-01,61
Nirvana,2024-06-01,64
Nirvana,2024-07-01,66
Nirvana,2024-08-01,68
Nirvana,2024-09-01,59
Nirvana,2024-10-01,72
Nirvana,2024-11-01,59
Nirvana,2024-12-01,57
O Rappa,2023-01-01,29
O Rappa,2023-02-01,41
O Rappa,2023-03-01,43
O Rappa,2023-04-01,43
O Rappa,2023-05-01,36
O Rappa,2023-06-01,33
O Rappa,2023-07-01,25
O Rappa,2023-08-01,42
O Rappa,2023-09-01,28
O Rappa,2023-10-01,34
O Rappa,2023-11-01,31
O Rappa,2023-12-01,25
O Rappa,2024-01-01,41
O Rappa,2024-02-01,26
O Rappa,2024-03-01,35
O Rappa,2024-04-01,33
O Rappa,2024-05-01,31
O Rappa,2024-06-01,41
O Rappa,2024-07-01,41
O Rappa,2024-08-01,26
O Rappa,2024-09-01,30
O Rappa,2024-10-01,38
O Rappa,2024-11-01,30
O Rappa,2024-12-01,26
O Terço,2023-01-01,25
O Terço,2023-02-01,34
O Terço,2023-03-01,29
O Terço,2023-04-01,26
O Terço,2023-05-01,40
O Terço,2023-06-01,26
O Terço,2023-07-01,34
O Terço,2023-08-01,26
O Terço,2023-09-01,40
O Terço,2023-10-01,40
O Terço,2023-11-01,43
O Terço,2023-12-01,31
O Terço,2024-01-01,36
O Terço,2024-02-01,39
O Terço,2024-03-01,32
O Terço,2024-04-01,30
O Terço,2024-05-01,34
O Terço,2024-06-01,27
O Terço,2024-07-01,43
O Terço,2024-08-01,41
O Terço,2024-09-01,31
O Terço,2024-10-01,44
O Terço,2024-11-01,28
O Terço,2024-12-01,38
Olodum,2023-01-01,44
Olodum,2023-02-01,39
Olodum,2023-03-01,32
Olodum,2023-04-01,39
Olodum,2023-05-01,44
Olodum,2023-06-01,38
Olodum,2023-07-01,33
Olodum,2023-08-01,32
Olodum,2023-09-01,41
Olodum,2023-10-01,26
Olodum,2023-11-01,27
Olodum,2023-12-01,32
Olodum,2024-01-01,36
Olodum,2024-02-01,25
Olodum,2024-03-01,34
Olodum,2024-04-01,44
Olodum,2024-05-01,27
Olodum,2024-06-01,30
Olodum,2024-07-01,31
Olodum,2024-08-01,44
Olodum,2024-09-01,42
Olodum,2024-10-01,35
Olodum,2024-11-01,43
Olodum,2024-12-01,29
Orchestra of The Age of Enlightenment,2023-01-01,43
Orchestra of The Age of Enlightenment,2023-02-01,35
Orchestra of The Age of Enlightenment,2023-03-01,36
Orchestra of The Age of Enlightenment,2023-04-01,34
Orchestra of The Age of Enlightenment,2023-05-01,32
Orchestra of The Age of Enlightenment,2023-06-01,33
Orchestra of The Age of Enlightenment,2023-07-01,28
Orchestra of The Age of Enlightenment,2023-08-01,29
Orchestra of The Age of Enlightenment,2023-09-01,32
Orchestra of The Age of Enlightenment,2023-10-01,33
Orchestra of The Age of Enlightenment,2023-11-01,39
Orchestra of The Age of Enlightenment,2023-12-01,39
Orchestra of The Age of Enlightenment,2024-01-01,40
Orchestra of The Age of Enlightenment,2024-02-01,38
Orchestra of The Age of Enlightenment,2024-03-01,32
Orchestra of The Age of Enlightenment,2024-04-01,42
Orchestra of The Age of Enlightenment,2024-05-01,34
Orchestra of The Age of Enlightenment,2024-06-01,44
Orchestra of The Age of Enlightenment,2024-07-01,30
Orchestra of The Age of Enlightenment,2024-08-01,36
Orchestra of The Age of Enlightenment,2024-09-01,26
Orchestra of The Age of Enlightenment,2024-10-01,31
Orchestra of The Age of Enlightenment,2024-11-01,40
Orchestra of The Age of Enlightenment,2024-12-01,27
Os Mutantes,2023-01-01,37
Os Mutantes,2023-02-01,27
Os Mutantes,2023-03-01,42
Os Mutantes,2023-04-01,35
Os Mutantes,2023-05-01,32
Os Mutantes,2023-06-01,30
Os Mutantes,2023-07-01,25
Os Mutantes,2023-08-01,25
Os Mutantes,2023-09-01,32
Os Mutantes,2023-10-01,29
Os Mutantes,2023-11-01,40
Os Mutantes,2023-12-01,35
Os Mutantes,2024-01-01,29
Os Mutantes,2024-02-01,28
Os Mutantes,2024-03-01,30
Os Mutantes,2024-04-01,38
Os Mutantes,2024-05-01,43
Os Mutantes,2024-06-01,33
Os Mutantes,2024-07-01,36
Os Mutantes,2024-08-01,35
Os Mutantes,2024-09-01,38
Os Mutantes,2024-10-01,40
Os Mutantes,2024-11-01,25
Os Mutantes,2024-12-01,37
Os Paralamas Do Sucesso,2023-01-01,37
Os Paralamas Do Sucesso,2023-02-01,26
Os Paralamas Do Sucesso,2023-03-01,28
Os Paralamas Do Sucesso,2023-04-01,30
Os Paralamas Do Sucesso,2023-05-01,29
Os Paralamas Do Sucesso,2023-06-01,27
Os Paralamas Do Sucesso,2023-07-01,25
Os Paralamas Do Sucesso,2023-08-01,28
Os Paralamas Do Sucesso,2023-09-01,44
Os Paralamas Do Sucesso,2023-10-01,26
Os Paralamas Do Sucesso,2023-11-01,29
Os Paralamas Do Sucesso,2023-12-01,27
Os Paralamas Do Sucesso,2024-01-01,33
Os Paralamas Do Sucesso,2024-02-01,44
Os Paralamas Do Sucesso,2024-03-01,30
Os Paralamas Do Sucesso,2024-04-01,42
Os Paralamas Do Sucesso,2024-05-01,30
Os Paralamas Do Sucesso,2024-06-01,43
Os Paralamas Do Sucesso,2024-07-01,36
Os Paralamas Do Sucesso,2024-08-01,35
Os Paralamas Do Sucesso,2024-09-01,26
Os Paralamas Do Sucesso,2024-10-01,39
Os Paralamas Do Sucesso,2024-11-01,36
Os Paralamas Do Sucesso,2024-12-01,36
Otto Klemperer & Philharmonia Orchestra,2023-01-01,33
Otto Klemperer & Philharmonia Orchestra,2023-02-01,26
Otto Klemperer & Philharmonia Orchestra,2023-03-01,27
Otto Klemperer & Philharmonia Orchestra,2023-04-01,36
Otto Klemperer & Philharmonia Orchestra,2023-05-01,40
Otto Klemperer & Philharmonia Orchestra,2023-06-01,25
Otto Klemperer & Philharmonia Orchestra,2023-07-01,27
Otto Klemperer & Philharmonia Orchestra,2023-08-01,44
Otto Klemperer & Philharmonia Orchestra,2023-09-01,26
Otto Klemperer & Philharmonia Orchestra,2023-10-01,33
Otto Klemperer & Philharmonia Orchestra,2023-11-01,43
Otto Klemperer & Philharmonia Orchestra,2023-12-01,39
Otto Klemperer & Philharmonia Orchestra,2024-01-01,42
Otto Klemperer & Philharmonia Orchestra,2024-02-01,35
Otto Klemperer & Philharmonia Orchestra,2024-03-01,40
Otto Klemperer & Philharmonia Orchestra,2024-04-01,41
Otto Klemperer & Philharmonia Orchestra,2024-05-01,29
Otto Klemperer & Philharmonia Orchestra,2024-06-01,36
Otto Klemperer & Philharmonia Orchestra,2024-07-01,35
Otto Klemperer & Philharmonia Orchestra,2024-08-01,39
Otto Klemperer & Philharmonia Orchestra,2024-09-01,27
Otto Klemperer & Philharmonia Orchestra,2024-10-01,25
Otto Klemperer & Philharmonia Orchestra,2024-11-01,44
Otto Klemperer & Philharmonia Orchestra,2024-12-01,40
Ozzy Osbourne,2023-01-01,26
Ozzy Osbourne,2023-02-01,26
Ozzy Osbourne,2023-03-01,27
Ozzy Osbourne,2023-04-01,32
Ozzy Osbourne,2023-05-01,39
Ozzy Osbourne,2023-06-01,31
Ozzy Osbourne,2023-07-01,30
Ozzy Osbourne,2023-08-01,33
Ozzy Osbourne,2023-09-01,44
Ozzy Osbourne,2023-10-01,25
Ozzy Osbourne,2023-11-01,32
Ozzy Osbourne,2023-12-01,27
Ozzy Osbourne,2024-01-01,28
Ozzy Osbourne,2024-02-01,39
Ozzy Osbourne,2024-03-01,30
Ozzy Osbourne,2024-04-01,39
Ozzy Osbourne,2024-05-01,27
Ozzy Osbourne,2024-06-01,38
Ozzy Osbourne,2024-07-01,44
Ozzy Osbourne,2024-08-01,38
Ozzy Osbourne,2024-09-01,28
Ozzy Osbourne,2024-10-01,36
Ozzy Osbourne,2024-11-01,41
Ozzy Osbourne,2024-12-01,31
Page & Plant,2023-01-01,33
Page & Plant,2023-02-01,27
Page & Plant,2023-03-01,37
Page & Plant,2023-04-01,39
Page & Plant,2023-05-01,42
Page & Plant,2023-06-01,43
Page & Plant,2023-07-01,25
Page & Plant,2023-08-01,30
Page & Plant,2023-09-01,26
Page & Plant,2023-10-01,38
Page & Plant,2023-11-01,30
Page & Plant,2023-12-01,38
Page & Plant,2024-01-01,28
Page & Plant,2024-02-01,32
Page & Plant,2024-03-01,27
Page & Plant,2024-04-01,43
Page & Plant,2024-05-01,38
Page & Plant,2024-06-01,44
Page & Plant,2024-07-01,41
Page & Plant,2024-08-01,32
Page & Plant,2024-09-01,38
Page & Plant,2024-10-01,30
Page & Plant,2024-11-01,40
Page & Plant,2024-12-01,43
Passengers,2023-01-01,38
Passengers,2023-02-01,43
Passengers,2023-03-01,27
Passengers,2023-04-01,34
Passengers,2023-05-01,43
Passengers,2023-06-01,33
Passengers,2023-07-01,44
Passengers,2023-08-01,37
Passengers,2023-09-01,31
Passengers,2023-10-01,38
Passengers,2023-11-01,33
Passengers,2023-12-01,43
Passengers,2024-01-01,39
Passengers,2024-02-01,44
Passengers,2024-03-01,38
Passengers,2024-04-01,30
Passengers,2024-05-01,28
Passengers,2024-06-01,32
Passengers,2024-07-01,41
Passengers,2024-08-01,33
Passengers,2024-09-01,25
Passengers,2024-10-01,44
Passengers,2024-11-01,38
Passengers,2024-12-01,35
Paul D'Ianno,2023-01-01,27
Paul D'Ianno,2023-02-01,33
Paul D'Ianno,2023-03-01,38
Paul D'Ianno,2023-04-01,33
Paul D'Ianno,2023-05-01,28
Paul D'Ianno,2023-06-01,28
Paul D'Ianno,2023-07-01,32
Paul D'Ianno,2023-08-01,26
Paul D'Ianno,2023-09-01,33
Paul D'Ianno,2023-10-01,38
Paul D'Ianno,2023-11-01,33
Paul D'Ianno,2023-12-01,40
Paul D'Ianno,2024-01-01,41
Paul D'Ianno,2024-02-01,40
Paul D'Ianno,2024-03-01,36
Paul D'Ianno,2024-04-01,27
Paul D'Ianno,2024-05-01,35
Paul D'Ianno,2024-06-01,38
Paul D'Ianno,2024-07-01,42
Paul D'Ianno,2024-08-01,29
Paul D'Ianno,2024-09-01,40
Paul D'Ianno,2024-10-01,44
Paul D'Ianno,2024-11-01,29
Paul D'Ianno,2024-12-01,27
Pearl Jam,2023-01-01,36
Pearl Jam,2023-02-01,25
Pearl Jam,2023-03-01,33
Pearl Jam,2023-04-01,33
Pearl Jam,2023-05-01,28
Pearl Jam,2023-06-01,27
Pearl Jam,2023-07-01,41
Pearl Jam,2023-08-01,26
Pearl Jam,2023-09-01,25
Pearl Jam,2023-10-01,32
Pearl Jam,2023-11-01,37
Pearl Jam,2023-12-01,39
Pearl Jam,2024-01-01,32
Pearl Jam,2024-02-01,36
Pearl Jam,2024-03-01,36
Pearl Jam,2024-04-01,38
Pearl Jam,2024-05-01,39
Pearl Jam,2024-06-01,39
Pearl Jam,2024-07-01,33
Pearl Jam,2024-08-01,43
Pearl Jam,2024-09-01,44
Pearl Jam,2024-10-01,32
Pearl Jam,2024-11-01,43
Pearl Jam,2024-12-01,30
Philharmonia Orchestra & Sir Neville Marriner,2023-01-01,44
Philharmonia Orchestra & Sir Neville Marriner,2023-02-01,43
Philharmonia Orchestra & Sir Neville Marriner,2023-03-01,28
Philharmonia Orchestra & Sir Neville Marriner,2023-04-01,31
Philharmonia Orchestra & Sir Neville Marriner,2023-05-01,28
Philharmonia Orchestra & Sir Neville Marriner,2023-06-01,36
Philharmonia Orchestra & Sir Neville Marriner,2023-07-01,37
Philharmonia Orchestra & Sir Neville Marriner,2023-08-01,27
Philharmonia Orchestra & Sir Neville Marriner,2023-09-01,36
Philharmonia Orchestra & Sir Neville Marriner,2023-10-01,26
Philharmonia Orchestra & Sir Neville Marriner,2023-11-01,26
Philharmonia Orchestra & Sir Neville Marriner,2023-12-01,33
Philharmonia Orchestra & Sir Neville Marriner,2024-01-01,25
Philharmonia Orchestra & Sir Neville Marriner,2024-02-01,32
Philharmonia Orchestra & Sir Neville Marriner,2024-03-01,30
Philharmonia Orchestra & Sir Neville Marriner,2024-04-01,30
Philharmonia Orchestra & Sir Neville Marriner,2024-05-01,42
Philharmonia Orchestra & Sir Neville Marriner,2024-06-01,41
Philharmonia Orchestra & Sir Neville Marriner,2024-07-01,36
Philharmonia Orchestra & Sir Neville Marriner,2024-08-01,30
Philharmonia Orchestra & Sir Neville Marriner,2024-09-01,32
Philharmonia Orchestra & Sir Neville Marriner,2024-10-01,43
Philharmonia Orchestra & Sir Neville Marriner,2024-11-01,34
Philharmonia Orchestra & Sir Neville Marriner,2024-12-01,25
Pink Floyd,2023-01-01,77
Pink Floyd,2023-02-01,81
Pink Floyd,2023-03-01,67
